tdid,score
622df757-e15d-4196-a8fc-c6ac62fe027f,-0.03318330004732317
92e6c7e7-5ff3-436c-93ae-5098a68abf16,-0.03325084686749591
3088794a-003e-4319-9676-c72d5d207abf,-0.033524504501823316
6177d0ec-405a-4467-a47a-db8351858f85,-0.03374733047474621
fb25e139-6706-4edc-b947-cfea3756ba21,-0.03379997570497295
8d8d2f3f-788a-4230-80bb-f190e39fedd1,-0.03379997570497295
edb3b5ab-77bb-4e25-b961-41d4f46f203e,-0.03435513498782683
12bbe46a-4b1a-4855-8ff5-375b3cd9ccf0,-0.03435513498782683
3f97b103-021f-42e4-a98b-3f6f4aec7502,-0.035382131369402714
7908900d-bf17-46a8-baf6-25d37aca1f1e,-0.035382131369402714
bb10c397-a3f3-4013-94b8-54bc3ba7cd99,-0.035382131369402714
3214add4-a4da-45f7-a970-591a3268112f,-0.035382131369402714
5c6192d5-d63d-4b90-b38b-39791f211a4c,-0.03543001117745348
449037b4-3f21-4653-bb4b-eb1eddb26813,-0.03704138260485834
54c88bde-8792-4a82-9400-da25db0e4dfc,-0.03706124328368077
26c1974f-dfa7-4c07-b762-90b92a816369,-0.037596763926057264
8c0d453b-7545-42fb-96c3-4d1ac2010868,-0.038134686679956786
6818b86a-ef4b-4e85-b604-41eb5e4797ba,-0.03852683577989424
30fb1483-aa2e-4dd9-8503-333d4d54e67b,-0.03929363059077673
10a12bbf-dbdc-4cce-bfed-ea87233bf7bc,-0.03930529664788551
e45b8fe1-ee15-4e7f-9eb5-3ad370d2ffdf,-0.03945666477066467
cd8fb66d-f288-4141-99de-392a3879c84a,-0.03945666477066467
7fe126b2-6de0-4950-9a8f-f28ac05d45c0,-0.03945666477066467
5756da80-0215-4c7e-8296-c7822b8cd539,-0.03945666477066467
a267b4ac-ca6d-41b8-a392-9905ed18b35b,-0.04011052475323851
f68fb0b1-c9b4-443a-8d01-58ad6f632f17,-0.04011052475323851
477df5c2-908d-457a-87ee-24de97b35d72,-0.04012384402799185
47b91bdc-7cb3-41e0-99ce-21328e38c38f,-0.04074662589164291
7ef04fa3-0051-4b63-88eb-a86120a5115f,-0.04106075033831402
5d0b7388-030f-4d72-bf1a-132aac1ea487,-0.04106075033831402
8be2edda-32a5-4361-8851-b0c514b960d7,-0.04106075033831402
0cf95e44-5245-4545-9aff-6d12c0af1534,-0.04106075033831402
8143a38a-79a1-4b51-8b28-916fa4221c7e,-0.04106075033831402
573e1a72-4743-4537-a748-7e5147cd5541,-0.04106075033831402
72a523cb-e4a0-44ca-8f58-a6f6f0eb4c5c,-0.04106075033831402
b739608c-f0ec-49b1-83c0-df9e27378e19,-0.04106075033831402
7b2e44ba-919c-4e63-8a45-9e618e1bef23,-0.04106075033831402
23c7f79b-1c42-4065-9a2d-b33bd8835137,-0.04106075033831402
7277b656-e845-46e6-bb34-cdc04609b314,-0.04157746606371404
3b8ce494-2cd3-4198-b8d5-98a1259bf7a0,-0.041692936961986504
ed41067e-a88d-4694-bc18-ad154739a1f3,-0.041877514685896955
3f1c8a37-038b-401a-a9fe-c66afc75ddbd,-0.041877514685896955
389b4dc1-2cba-46e3-b5d8-f18098764600,-0.042016714415296974
07ae99e3-823d-4fb1-821b-7e57bc49d0ea,-0.042016714415296974
ce4f5368-2554-44d7-a3e3-ce52b83cba07,-0.042016714415296974
49e19709-fb6e-4521-9b65-0631faa7c97c,-0.042073384935680025
60e39fbe-509f-4a2d-a530-4499c1e8dda4,-0.0426996301795306
8faff2fa-4335-4b70-98bc-8f3d6233951e,-0.0426996301795306
acf37010-8ddb-43f2-a871-b6b2ada0dcfe,-0.043749044424995276
4df5c046-a79e-4b55-b046-85edc113cd82,-0.043749044424995276
e04d2289-6138-4d13-884d-0a3f8dc7eab7,-0.043749044424995276
5db510b1-7ab2-41ec-8efa-fae893114944,-0.043749044424995276
f2df7f2c-d638-40a7-8770-1507e8c1b129,-0.04382080169912683
1e0677f1-70b8-4164-ad38-cf8a254792b6,-0.0442182285732855
e28610a7-fc88-40a2-a1ae-9b6ff0f7f23b,-0.044258261804603904
3820724d-ec39-481c-9478-f363cc9e23d1,-0.04448399258114577
c0d99a14-bca8-4cf5-a55c-ab50b2fbe76d,-0.04448399258114577
2163d70b-4e2d-4842-99fa-7f73c2386b54,-0.04453333119709768
4f7971aa-5dc1-4120-b34b-2ff9dfc35301,-0.044806142564564055
ba9aea6d-db6a-4c55-9f61-f57fbfe134b2,-0.044806142564564055
aafc70bd-2f08-4a3e-8184-2b2eee6788e0,-0.04481776758727918
55ec86c8-8e13-4e0b-b631-d0602dc5f50e,-0.04481776758727918
69892c6c-7e4d-4e23-95d0-ce007f1d03b6,-0.04481940888586067
ee174efe-77f6-4c3d-bc29-7c87d185f2e6,-0.04481940888586067
56570587-a43a-45bd-9403-90b0f6d3d276,-0.04481940888586067
32314536-cd7e-47ef-8440-5d964d16f40c,-0.045507933751196106
39663837-1ffd-452b-97d5-0eb869edbe41,-0.04563963329303533
c3c9f70e-b793-446e-8325-45d97e0ae874,-0.04563963329303533
8192864b-d587-4043-bca4-cc140053cbd4,-0.045912429956889156
78453081-4f5c-4ac0-ad6b-896e082b8828,-0.046979416992869005
d4072e5b-ef17-4714-a6e1-a7714387a456,-0.047182650573322604
d224ff14-169c-4534-8fd2-0ae9f1db41d7,-0.047182650573322604
39b17781-b617-49ca-ae67-9b6bd167f959,-0.047182650573322604
7d6f14c6-f971-4f90-b4c1-03f13a0c7909,-0.047639704654333315
651801d6-b2a6-4638-9b83-53b5beca6a4b,-0.04780815931206206
7ddf070a-e043-4cd3-b7e0-15c79a2e6bee,-0.0479434695223766
ac56f82e-904e-4910-953b-685adc1a305a,-0.0479434695223766
ee889807-7e84-4f92-aff5-4b6e8db12867,-0.0479434695223766
ac5f407e-66d8-4fe3-9cbb-4e9f93b8be62,-0.0479434695223766
fccd66e9-4ad1-4b6f-ba78-8c83f1f50927,-0.047966603800578156
bc335985-a181-4497-bd24-0475c0e12f8c,-0.04801735086400427
0e4251c0-4f44-4093-81bb-2ed53e5e4d29,-0.04862456308279661
6d7a4667-60c7-4b17-8b6e-5059253ed34f,-0.04951414239311447
1ae90d48-bb84-48d8-a4b6-38f4b7763900,-0.04988946086629298
368cfeff-be8a-428c-b6ec-047fcb0e4585,-0.051047719888284604
d6a4602b-d689-4b54-91d5-2b07992eb729,-0.051047719888284604
9695916a-fe8b-4e9d-a4fe-e2f10a32a7d6,-0.051047719888284604
8364c51f-4b3a-4508-ab2b-26d732a30825,-0.05108119424842883
c4019ff1-240c-41b7-aa2d-ebd19bc0312b,-0.05108119424842883
f66f1bae-4ec0-42a9-9f03-9282bf717e9b,-0.051100375845933854
fbd593b9-3948-479e-8243-9e5ffcb2318b,-0.05111626287624205
924f9fa2-5d0a-4454-99b8-01daf67a2654,-0.05348182521364464
9ba51b54-4b35-4635-86a6-91ed18267d29,-0.05350227454404788
867654ab-b429-4b4a-a4c8-b00440b81f95,-0.05350227454404788
0cd6349b-4f0d-41e1-afb4-d47bc4ca041f,-0.05394703544092039
c503daa3-6972-47c9-aef2-ea907d8934b1,-0.05394703544092039
3de7f215-0b81-455e-bec5-719749ac8c8e,-0.05517252024046826
8ca7ca8f-efb3-406c-ba72-0c66876ca849,-0.05517252024046826
2e1d4cbc-de12-42d7-8adb-cd98245cfce0,-0.05517252024046826
07a1b6dd-b70f-40c6-90d5-a12ce3a5fbbf,-0.05536394548488133
67cada6f-ba76-4d57-8e85-406484d96cf5,-0.0556879118129423
53267a0c-7f0a-4004-8ec7-2a64b5fdab4e,-0.05571565177819693
48b02540-278b-4931-8c42-3e39e1273c61,-0.05571565177819693
cddcfb97-d67a-49b4-b6db-b5c6a649388d,-0.05592113338666138
a702c733-c37b-42c5-bcf7-0d796591cbe7,-0.05596572567967684
c7e821ed-ee36-4c3e-828b-983c5bfd3963,-0.05602901439903718
fdca68ef-1e6d-41a0-aa56-af690ebdc6bc,-0.056632506279648
d0588625-1c54-49f1-802e-b9dc48f1d884,-0.0566485968711703
11805ad9-ae8b-4d7d-b1a1-d75c6fdf29e0,-0.05673712129471298
8f190b48-2df7-46eb-833b-054da5e08dcb,-0.05692283356420802
2c40d3f1-8456-47fa-b87b-a0ce769b3fd1,-0.056995738205877444
5abd8133-f9ad-4c5a-a8d7-3c9b88f11bac,-0.056995738205877444
3b891983-a71b-4525-8f88-9ba4c37c97e7,-0.05723576880635406
f756983a-5fff-4df3-b883-8789f445072f,-0.05723576880635406
617e376d-b644-4c86-bae0-15354a0f34e0,-0.05723576880635406
ac092321-8c8d-4459-876e-4cd0133dcb49,-0.05723576880635406
e6577a54-236b-4a3a-8588-c7e506731b0a,-0.05723576880635406
597dbebf-658e-4f7e-8f06-fefe472569b9,-0.05723576880635406
a7bee2d2-eed4-4d9b-bf5b-57dea70fd7c4,-0.05723576880635406
ba204806-74c8-431c-9278-f109a1e8d482,-0.05723576880635406
a66ba771-b9f9-496c-8763-8d170094049a,-0.05726279614430396
3166e7bd-9f2d-4b00-9e14-9d843403d305,-0.05726279614430396
b0319d3d-5dbf-43cc-a8c7-8ea4fde687a2,-0.05800316987119203
07f87915-7119-49c2-949e-814883b9ce03,-0.05823968039810978
15d56e2f-66cb-47b1-9c76-860e58c51248,-0.05910000029625451
8fd428dd-3961-4a5a-8553-5eaad3dc4fa0,-0.05910309297132699
cdc930dc-bd48-47b0-bc43-63d9bbf3e2d6,-0.0595981944695545
1236c676-9d8f-4d89-a766-b63336bdee38,-0.0596006046954507
a9688109-6334-42a1-a296-6bf5c743c20a,-0.05998890572949378
8daa3b37-c2eb-4463-b23d-2f2544eb6a00,-0.05998890572949378
f35d19aa-8cf9-4a14-b3e6-2f93f9ad0cf9,-0.060338336006150683
407f97de-98a6-4807-80d6-25dd75d11c4f,-0.060338336006150683
59fb0c67-d387-400d-b474-f8ec78f28376,-0.060353870209173266
a677b719-a61c-413e-9391-e83d22725453,-0.060489828658568
b137fb55-5cb8-4779-a51a-b75d802e4ba7,-0.060489828658568
554617d6-a283-4518-b9b3-5004d196d927,-0.060948185500031116
cf384d06-fd29-4819-8ccd-e746e1a93b65,-0.060948185500031116
39c5f6ed-d68b-439a-ac6e-fa8cf1477165,-0.06210064438848306
b628b215-97cf-43f9-a5c5-8d0eba91a091,-0.06242858236888793
2405d03e-934b-4c55-b550-159021125bc0,-0.06242858236888793
a1689f3a-93ce-49a2-ac29-c8ab9bc5a5e4,-0.0625197958481607
78ced57c-cb48-42cc-a9bb-5f056d3d2a8a,-0.06342846816139414
25375865-80fd-4faa-a372-a55e517a667d,-0.06354462937882843
2cb3f97b-79ef-4b66-a151-3aade0ee5ada,-0.06372079399995201
f2fad56f-55a0-4332-969e-cb81fa37502a,-0.06382788467223932
69b5f4fd-772d-4eaf-8024-e157e5d23e99,-0.06393387412197171
09c4240a-4e9a-4674-b444-1ee23bddf5fb,-0.06395262522790546
a9179a47-f168-428c-b787-529e0443b4cd,-0.06492661878007766
76539831-4db7-40ac-bf7c-92c944819b75,-0.06492661878007766
9b78a04e-26b7-4a12-b161-11895df320cf,-0.06503199820867422
8f0f1c27-8535-46c6-b1d2-0f8a64722e4d,-0.06517012647031706
3d41d868-3559-4ebe-ac7e-5eccb9cf3fee,-0.06527146346690316
d39978b8-a3a7-4dd7-b1cb-dac9d924a13a,-0.06527146346690316
2ebd0f8c-12b6-4da2-82d3-f4e5bc51e7d5,-0.06584065924419491
d5cdc7b1-e7c3-45d7-9991-3ddcfc2b9b25,-0.06605548831613461
c0451e1b-dff8-4f73-a150-0a0063a539cd,-0.06605548831613461
a3aa7778-be98-411d-a0e5-42238dd6df3b,-0.0662910225558555
bc384bed-20d6-4098-a2f5-71d06980c938,-0.06639430354792708
00d71d7a-f1e0-4876-83ec-955ef7044c5e,-0.06647866630656907
e6254fc6-dc6b-46da-8811-e55383ca4e28,-0.06749605748863985
796072b1-70f7-4133-915b-dd580ad9bcbc,-0.06749605748863985
b253a746-2a80-46b5-88ef-cee3084585a6,-0.06749605748863985
76814ce9-30c0-40e1-9ccd-18f12ff4e307,-0.06749605748863985
b2963b9a-a2f5-4aac-b986-3cdaece9f843,-0.06749605748863985
e1eef6f0-afc7-40f2-a9d3-1c7357b0e26d,-0.06749605748863985
860cf6ff-a7c9-45c3-af2b-2438a7fb6dc8,-0.06749605748863985
3275730f-4625-4e47-a3c7-8d0485c8678d,-0.06749605748863985
d36897f2-843f-43a7-a0ab-99683e388d48,-0.06749605748863985
f31adf6f-6a0f-452e-b7df-f9ba5a8e2d4b,-0.06749605748863985
0d96eb02-7491-4511-98a7-19e7e8d3e1aa,-0.06749605748863985
a85998e3-42c4-40a2-aaa9-a009a3f1bfa1,-0.06750862283175962
7603ea46-a6f4-480e-a3c7-beebea9aba93,-0.06757007012467753
e2d639a0-cfd8-431b-bdbc-57de0d3890a2,-0.06757007012467753
9d45cd59-909a-4fd1-8167-81ebb0d0cfd4,-0.06757007012467753
50fc1bef-2d9f-443e-9aa5-dbbdf0369461,-0.06786680921061716
5f2c3e76-1137-48ba-99f0-c04046efd4b6,-0.06795717901582066
0e649b23-8b6c-4888-9520-56222b5a48cc,-0.06836542901379872
3cc63a10-faf6-484a-a201-17313407d71c,-0.06877357006640139
1cc856ee-cffb-456c-bc07-b0df92e2afdb,-0.06877357006640139
734db4ec-e4d3-405c-833b-1bd878fb373f,-0.06877357006640139
818c2317-8f1b-41ed-84b3-978f82e78022,-0.06877357006640139
6716b16f-b8a9-4441-a707-2d29894dbf69,-0.06877357006640139
5601239e-b12a-4384-a76c-569a49ffc126,-0.06946087539010648
6b421646-12b1-4bba-9bde-799397696c79,-0.0695560372756745
d5ec9773-53c3-4f25-9ae3-9d2f0f00319d,-0.0695560372756745
9a215b80-1066-48ec-b6be-da767f94eb49,-0.0695560372756745
9c56f5f6-d79f-411e-b247-18ccc19b328f,-0.07048831324908633
01528679-7183-4559-afc7-f1246c331886,-0.07051631191504981
9a071704-da1c-489c-8198-828450536699,-0.07058189441952223
a17c8639-e038-4a5f-9454-5c6bc20cd00f,-0.07070149581338825
98d2cfe0-f133-4a0a-b2ff-7626dc29b1ab,-0.07070149581338825
9d1a1f1f-37c5-4826-bede-990fd4ee2fb4,-0.07070149581338825
cbbf68fb-8c7d-4178-a0af-e7b860d2763e,-0.0711677495288967
e8ec817f-51a0-4da2-b917-8d059a53b50a,-0.07201024175854442
7db5a289-66f2-48a3-9f73-ae15ab99bc2e,-0.07201024175854442
78deb3c1-bfcf-4b20-a3f6-e2d570264572,-0.07201024175854442
01123a47-cc6e-4107-bfcb-d435360b0bc2,-0.07201024175854442
07438286-ba7f-44ee-9b45-c101acf78e9e,-0.0735317909915949
2257d003-2f2a-494b-bc50-2f130f9863f3,-0.07379408748333915
3ab1a244-3510-4f7c-b0c0-d30b45c9ee20,-0.07386196113996846
66292506-59a2-455b-9c34-7a4a9c946fa6,-0.07386196113996846
c623afff-e1f4-47ae-a3e6-f27768f4c79c,-0.07394646110430614
a20ef854-d780-400d-92a9-f35a79ac97b7,-0.07503239614177915
a1dcc835-bb79-420c-95c3-dcad55a31935,-0.07503239614177915
ac897108-9c86-4828-b824-8fb74d3baa34,-0.07503239614177915
010b6400-0164-4da4-bb32-ef159a63ff6f,-0.07503239614177915
89c9775b-4bb3-4403-8c8a-a1b2e5d6d5f8,-0.07503239614177915
244df57e-70ff-439c-875f-a5bf86ddf903,-0.07503239614177915
fb9c4f73-0125-4dbe-8aee-810b113210f6,-0.07503239614177915
e2e61c5a-a377-45c4-b210-1994b9a80144,-0.07503239614177915
cb195d12-3b31-49f6-93ac-137e9b79cce6,-0.07503239614177915
3a54cf70-f8b9-4fd1-ba85-49587e643482,-0.07503239614177915
864ce286-f419-45d8-a208-6d7cef82b900,-0.07503239614177915
a095abe3-094e-4c89-81d4-0bda8b23314e,-0.07503239614177915
edc9ea05-85f8-4e91-bd37-9ba2838c6b96,-0.07503239614177915
de113ed4-7c38-413c-866c-d91a4486a221,-0.07503239614177915
324baf12-e0dc-408b-af81-a8dae97ec903,-0.07503239614177915
bcef771d-17b1-4ee2-8175-6c36dbbf48dd,-0.07503239614177915
42659a47-8f56-494f-8334-a3f5b5d3b790,-0.07503239614177915
56ea8235-dbd5-47dd-bcf9-c534df10cece,-0.07503239614177915
678cfd3d-3f15-48c4-bc01-5ae814c2d1f8,-0.07503239614177915
00ee8a17-8a94-4244-8eb1-67f6df8b8c98,-0.07503239614177915
f1e55af2-1e80-4f6d-a5f5-e7fa0b2e88d2,-0.07503239614177915
d3aabc36-bf44-48c7-877e-5a646701d6c0,-0.07503239614177915
8ee74835-c7bf-47ba-9ece-2f42f2fddd80,-0.07503239614177915
8dc5962a-bcd6-45fa-925c-fd1c0a432bb6,-0.07503239614177915
3151ddd9-7fa4-4128-a462-9ae764f71264,-0.07503239614177915
17fcbbdd-8ca3-4ad8-b90e-85bace4a7801,-0.07503239614177915
48e91c00-6c11-4b41-9457-995c0679637f,-0.07503239614177915
03c1da6d-27aa-43be-b678-2d498ee62c02,-0.07503239614177915
71313223-fa75-4e36-a90c-163a3bbc338e,-0.07503239614177915
54b68d49-9b9b-456f-bd4f-eb6ecc3da75d,-0.07503239614177915
68196807-f53d-4f4f-8b3c-565842c499ea,-0.07503239614177915
20e82e1f-9c7d-400f-8f28-c065887aadc1,-0.07503239614177915
dda4c33c-5354-4ae2-aaf7-ea3bcfcabea1,-0.07503239614177915
1739fb46-7e32-44c6-8efc-d79e8e0d8e6b,-0.07503239614177915
358c3264-2aee-431e-ba47-4dce5f93a216,-0.07503239614177915
69c3ced5-ba1b-47d2-809d-b8152e49ea6c,-0.07503239614177915
36f7a548-493b-468b-b883-46d31bf87e8f,-0.07503239614177915
5b729a13-df53-42a3-9ff9-feb00b9e8692,-0.07503239614177915
201828e5-5ccb-43da-a69e-9a24e62e4ae3,-0.07503239614177915
c1d61950-b192-4cca-a5b7-a586e6088357,-0.07503239614177915
d3dd1150-d352-4662-8a79-52452ae2a1ef,-0.07503239614177915
491a9e48-cff1-4fa1-be1e-fcfc5b5ee26f,-0.07503239614177915
d4043296-de57-4663-8510-4d2707f417e2,-0.07503239614177915
d2ff99ba-ce93-4c9c-ac45-c3d39f4c6797,-0.07503239614177915
a7833eb3-3276-43f8-b921-a8b855cb0262,-0.07503239614177915
57ac897b-d7c5-46ec-ae0d-bafe6dac92b2,-0.07503239614177915
58f71089-649b-40da-b5c3-09a034882180,-0.07503239614177915
b9133886-034c-455d-b126-9077764cd991,-0.07503239614177915
23f0fe07-e05e-4091-87d6-8cfac5a3f866,-0.07503239614177915
9f9b0570-b9f4-4476-a435-b42414926240,-0.07503239614177915
e99924f1-a7da-4353-a4a9-72687dcb88cf,-0.07503239614177915
e0fae2e8-fdad-4ffd-a7b5-d9ba5b6c8e69,-0.07503239614177915
60f85a00-18ff-4db7-8c11-45b7cc4b090e,-0.07503239614177915
84de6477-9168-4002-ac06-9374582bc1d1,-0.07503239614177915
13214ba7-d385-4346-9b85-4c7fd0076119,-0.07503239614177915
ddfa48da-f01b-443b-bc53-0a06f661dc9b,-0.07503239614177915
70e1cd7b-5dad-4ad4-9b9b-dac64dfebff8,-0.07503239614177915
271e7fc9-e63a-46dc-917f-07fafa0dbff6,-0.07503239614177915
8bc3c76f-fe4a-4b95-b792-529877b06be0,-0.07503239614177915
f11b5627-2416-48dd-9e71-ee7f83006bc7,-0.07503239614177915
94451929-1a2d-4bb9-b795-27a323b7d306,-0.0755221898719114
ba9c3183-d8c8-46a5-b25d-eaf5c0968c5f,-0.07555075335250905
1e76c60e-65ac-401c-a1e9-a1252243af37,-0.07555075335250905
6cacfd20-6c33-44fd-b049-0326db0a5405,-0.07559395507455946
3561578a-3bd2-497d-8a46-99c7ba58349d,-0.07559395507455946
fb7b4b85-3ade-47d8-8f66-3d36865ba886,-0.07562705468668085
5d161c5e-c171-4248-b1bb-a7bbb6eb383d,-0.07564801583107439
ce1151d6-f388-4229-9ed1-e916e072f376,-0.07579027968558805
65e1f079-f42b-4185-b121-10b1ac13297d,-0.07667996893968976
0ea30d7e-f0a6-4ea8-ad09-51de6970af13,-0.07744578519569956
d4e185d0-8376-4c7b-969b-c764ba466079,-0.07744578519569956
988b8177-2e3e-4c55-bd21-9d3b12d5d512,-0.07744578519569956
a957dbc2-0ec1-46a0-a2db-f1fde7cbd362,-0.07744578519569956
9f4eacab-db51-4647-8367-7faa03db5349,-0.07864365874420542
b8480017-930e-431f-8634-4cf9e77f35e1,-0.07870081124390893
22bf83a1-8bfd-49e9-940d-c4ad0d1566d9,-0.07918815353281872
42b87696-ca5f-472e-a23c-785414fb1cb8,-0.0792174789803326
b29bad60-faea-4878-86a1-259fec5387ae,-0.07931927172072406
9ce09c37-75d0-428b-9936-823854af5191,-0.08040626763924408
f186285f-1fdf-4a8a-be63-de09d223bee5,-0.08040626763924408
eb6d382e-7db3-49a2-b38d-3f629f7e6b1e,-0.08040626763924408
e9c43571-ffe5-45e6-8dcc-6c169150c5f5,-0.08040626763924408
a700790d-681e-4ea3-b8ea-87657b30a141,-0.08055286913457849
730c06ae-a9c0-4093-88e9-b5b256dfa79a,-0.08066320869556165
33701473-6d9d-4da6-8a42-a6797316ab0d,-0.0814576102016531
24860fa8-88ba-428c-b77e-68175485468d,-0.0814576102016531
2942834c-2bf2-46bd-a3fb-34e30788d143,-0.08165832010249119
a7b9a417-f416-4909-b58e-978daa300bbe,-0.08181956583109695
e5c7a228-0633-4915-88d9-891b5ac695f4,-0.08185794981666916
fb6672c9-4256-4a34-bdaf-605e8a38980c,-0.08220656282921013
07dfd137-0bb6-4a28-9437-8aeaf0d75e1a,-0.08220656282921013
